==6243== Memcheck, a memory error detector
==6243== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==6243== Using Valgrind-3.13.0 and LibVEX; rerun with -h for copyright info
==6243== Command: ./bank input-1.txt
Account #0793710490620664 balance: 4064610.672280
Account #4659001911688512 balance: 1610711.914740
Account #2076962079974167 balance: 3407145.473600
Account #1093278990669429 balance: 1949520.731080
Account #8028716243309826 balance: 1921812.116300
Account #4659001911688512 balance: 1611420.414740
Account #8255171551994747 balance: 2801125.381850
Account #8028716243309826 balance: 1922820.706300
Account #3491588839892013 balance: 3270593.188100
Account #8255171551994747 balance: 2799952.561850
Account #8028716243309826 balance: 1922918.846300
Account #1093278990669429 balance: 1945962.781080
Account #8028716243309826 balance: 1922918.846300
Account #8255171551994747 balance: 2799406.411850
Account #4659001911688512 balance: 1617125.304740
Account #7966380955913694 balance: 2124660.197940
Account #7966380955913694 balance: 2124660.197940
Account #0793710490620664 balance: 4055539.212280
Account #4659001911688512 balance: 1615479.494740
Account #7966380955913694 balance: 2120102.007940
Account #0793710490620664 balance: 4051546.972280
Account #9980216556183046 balance: 2258906.364380
Account #8255171551994747 balance: 2794792.021850
Account #2076962079974167 balance: 3405237.553600
Account #9980216556183046 balance: 2258921.154380
Account #7966380955913694 balance: 2115559.287940
Account #4659001911688512 balance: 1624867.004740
Account #3491588839892013 balance: 3271375.648100
Account #4659001911688512 balance: 1626031.494740
Account #9980216556183046 balance: 2258383.954380
Account #1093278990669429 balance: 1947327.141080
Account #8028716243309826 balance: 1918620.276300
Account #8255171551994747 balance: 2796597.181850
Account #9980216556183046 balance: 2260220.384380
Account #6847226299857821 balance: 1722837.516080
Account #4659001911688512 balance: 1626690.144740
Account #9980216556183046 balance: 2260781.924380
Account #2076962079974167 balance: 3402858.043600
Account #6847226299857821 balance: 1719710.086080
Account #0793710490620664 balance: 4052755.032280
Account #1093278990669429 balance: 1947254.611080
Account #0793710490620664 balance: 4056328.152280
Account #1093278990669429 balance: 1944456.481080
Account #7966380955913694 balance: 2116892.077940
Account #2076962079974167 balance: 3399550.973600
Account #4659001911688512 balance: 1625107.784740
Account #9980216556183046 balance: 2260907.204380
Account #4659001911688512 balance: 1625578.274740
Account #4659001911688512 balance: 1625578.274740
Account #7966380955913694 balance: 2120194.637940
Account #1093278990669429 balance: 1946601.481080
Account #0793710490620664 balance: 4060255.192280
Account #1093278990669429 balance: 1945392.551080
Account #7966380955913694 balance: 2119122.747940
Account #8255171551994747 balance: 2798662.361850
Account #3491588839892013 balance: 3251017.368100
Account #8028716243309826 balance: 1921177.706300
Account #2076962079974167 balance: 3396501.733600
Account #9980216556183046 balance: 2260208.104380
Account #8028716243309826 balance: 1921177.706300
Account #2076962079974167 balance: 3396345.033600
Account #8255171551994747 balance: 2797518.361850
Account #8028716243309826 balance: 1922900.466300
Account #7966380955913694 balance: 2118401.417940
Account #2076962079974167 balance: 3396178.373600
Account #6847226299857821 balance: 1728229.486080
Account #0793710490620664 balance: 4056791.122280
Account #7966380955913694 balance: 2120633.587940
Account #0793710490620664 balance: 4060293.832280
Account #7966380955913694 balance: 2119571.477940
Account #0793710490620664 balance: 4060293.832280
Account #4659001911688512 balance: 1631293.854740
Account #4659001911688512 balance: 1631293.854740
Account #8028716243309826 balance: 1918609.566300
Account #9980216556183046 balance: 2255608.744380
Account #4659001911688512 balance: 1631418.224740
Account #7966380955913694 balance: 2122148.597940
Account #9980216556183046 balance: 2252046.684380
Account #6847226299857821 balance: 1729881.576080
Account #8028716243309826 balance: 1920130.246300
Account #9980216556183046 balance: 2255186.944380
Account #3491588839892013 balance: 3245421.878100
Account #9980216556183046 balance: 2259205.314380
Account #7966380955913694 balance: 2113641.037940
Account #8255171551994747 balance: 2799630.191850
Account #8028716243309826 balance: 1920130.246300
Account #8028716243309826 balance: 1921539.096300
Account #7966380955913694 balance: 2116310.847940
Account #8255171551994747 balance: 2802148.651850
Account #7966380955913694 balance: 2115914.917940
Account #8028716243309826 balance: 1919459.006300
Account #7966380955913694 balance: 2114914.507940
Account #1093278990669429 balance: 1939163.811080
Account #9980216556183046 balance: 2256151.754380
Account #4659001911688512 balance: 1628827.264740
Account #0793710490620664 balance: 4055587.142280
Account #0793710490620664 balance: 4055587.142280
Account #0793710490620664 balance: 4053872.792280
Account #8028716243309826 balance: 1919925.866300
Account #7966380955913694 balance: 2114962.207940
Account #9980216556183046 balance: 2258722.284380
Account #9980216556183046 balance: 2255898.784380
Account #8255171551994747 balance: 2804595.931850
Account #8028716243309826 balance: 1920153.886300
Account #1093278990669429 balance: 1945680.791080
Account #8028716243309826 balance: 1921286.596300
Account #1093278990669429 balance: 1946758.911080
Account #9980216556183046 balance: 2254491.984380
Account #6847226299857821 balance: 1734920.856080
Account #8028716243309826 balance: 1920729.876300
Account #3491588839892013 balance: 3250937.648100
Account #2076962079974167 balance: 3391897.193600
Account #6847226299857821 balance: 1737604.046080
Account #7966380955913694 balance: 2112796.537940
Account #6847226299857821 balance: 1737475.766080
Account #7966380955913694 balance: 2113395.917940
Account #9980216556183046 balance: 2250966.194380
Account #9980216556183046 balance: 2252245.264380
Account #0793710490620664 balance: 4042969.732280
Account #8028716243309826 balance: 1922098.436300
Account #0793710490620664 balance: 4044710.512280
Account #7966380955913694 balance: 2113957.467940
Account #4659001911688512 balance: 1627982.124740
Account #8028716243309826 balance: 1922098.436300
Account #8255171551994747 balance: 2816077.671850
Account #8255171551994747 balance: 2816077.671850
Account #9980216556183046 balance: 2256440.014380
Account #8028716243309826 balance: 1921603.016300
Account #2076962079974167 balance: 3400655.003600
Account #0793710490620664 balance: 4047523.442280
Account #6847226299857821 balance: 1729197.016080
Account #3491588839892013 balance: 3245647.638100
Account #3491588839892013 balance: 3245647.638100
Account #1093278990669429 balance: 1950561.651080
Account #1093278990669429 balance: 1950225.101080
Account #6847226299857821 balance: 1729447.186080
Account #8028716243309826 balance: 1921508.176300
Account #3491588839892013 balance: 3243451.068100
Account #0793710490620664 balance: 4050066.002280
Account #9980216556183046 balance: 2244447.404380
Account #7966380955913694 balance: 2119447.337940
Account #8028716243309826 balance: 1922169.756300
Account #8028716243309826 balance: 1922169.756300
Account #7966380955913694 balance: 2117621.767940
Account #8255171551994747 balance: 2818696.011850
Account #7966380955913694 balance: 2117631.407940
Account #1093278990669429 balance: 1807949.901080
Account #1093278990669429 balance: 1952202.731080
Account #6847226299857821 balance: 1735686.496080
Account #2076962079974167 balance: 3395727.843600
Account #8028716243309826 balance: 1922169.756300
Account #7966380955913694 balance: 2115416.917940
Account #8028716243309826 balance: 1922169.756300
Account #3491588839892013 balance: 3236303.628100
Account #9980216556183046 balance: 2242324.164380
Account #8255171551994747 balance: 2820804.961850
Account #8255171551994747 balance: 2819905.691850
Account #3491588839892013 balance: 3237187.298100
Account #0793710490620664 balance: 4046061.382280
Account #6847226299857821 balance: 1737381.316080
Account #4659001911688512 balance: 1636077.454740
Account #8255171551994747 balance: 2815223.661850
Account #8028716243309826 balance: 1920845.356300
Account #1093278990669429 balance: 1955054.621080
Account #9980216556183046 balance: 2245242.444380
Account #3491588839892013 balance: 3238908.898100
Account #0793710490620664 balance: 4047730.052280
Account #9980216556183046 balance: 2242644.634380
Account #4659001911688512 balance: 1636579.604740
Account #1093278990669429 balance: 1951770.411080
Account #8255171551994747 balance: 2813185.091850
Account #8255171551994747 balance: 2812885.951850
Account #1093278990669429 balance: 1951167.191080
Account #0793710490620664 balance: 4049772.562280
Account #1093278990669429 balance: 1955630.141080
Account #9980216556183046 balance: 2240991.764380
Account #1093278990669429 balance: 1955790.901080
Account #3491588839892013 balance: 3237535.968100
Account #8028716243309826 balance: 1908787.546300
Account #0793710490620664 balance: 4048560.172280
Account #4659001911688512 balance: 1647477.934740
Account #2076962079974167 balance: 3387397.833600
Account #0793710490620664 balance: 4046126.482280
Account #7966380955913694 balance: 2096767.967940
Account #8028716243309826 balance: 1911635.146300
Account #4659001911688512 balance: 1644319.664740
Account #9980216556183046 balance: 2244722.724380
Account #2076962079974167 balance: 3383723.393600
Account #4659001911688512 balance: 1645296.264740
Account #1093278990669429 balance: 1960231.781080
Account #6847226299857821 balance: 1745155.286080
Account #8255171551994747 balance: 2806465.951850
Account #8255171551994747 balance: 2808355.171850
Account #3491588839892013 balance: 3230349.848100
Account #2076962079974167 balance: 3381751.543600
Account #9980216556183046 balance: 2239173.224380
Account #9980216556183046 balance: 2236683.914380
Account #9980216556183046 balance: 2237491.384380
Account #1093278990669429 balance: 1962771.131080
Account #9980216556183046 balance: 2235629.824380
Account #7966380955913694 balance: 2098999.537940
Account #3491588839892013 balance: 3224936.198100
Account #0793710490620664 balance: 4040340.442280
Account #8255171551994747 balance: 2809097.931850
Account #8255171551994747 balance: 2809221.981850
Account #6847226299857821 balance: 1753512.856080
Account #0793710490620664 balance: 4040093.322280
Account #8255171551994747 balance: 2806810.511850
Account #1093278990669429 balance: 1963007.201080
Account #1093278990669429 balance: 1964818.441080
Account #8255171551994747 balance: 2807771.691850
Account #8028716243309826 balance: 1914118.286300
Account #0793710490620664 balance: 4037665.722280
Account #4659001911688512 balance: 1649565.844740
Account #8255171551994747 balance: 2805953.841850
Account #0793710490620664 balance: 4036063.972280
Account #2076962079974167 balance: 3369091.843600
Account #3491588839892013 balance: 3222338.608100
Account #6847226299857821 balance: 1760742.396080
Account #4659001911688512 balance: 1650233.804740
Account #3491588839892013 balance: 3224963.028100
Account #6847226299857821 balance: 1759286.496080
Account #8255171551994747 balance: 2804003.201850
Account #0793710490620664 balance: 4040902.282280
Account #3491588839892013 balance: 3219681.418100
Account #8028716243309826 balance: 1923463.216300
Account #1093278990669429 balance: 1962064.351080
Account #1093278990669429 balance: 1961694.331080
Account #9980216556183046 balance: 2241614.194380
Account #0793710490620664 balance: 4042442.192280
Account #3491588839892013 balance: 3225688.508100
Account #2076962079974167 balance: 3358720.973600
Account #6847226299857821 balance: 1764906.646080
Account #1093278990669429 balance: 1964871.601080
Account #1093278990669429 balance: 1964890.791080
Account #8028716243309826 balance: 1927739.786300
Account #8028716243309826 balance: 1927739.786300
Account #4659001911688512 balance: 1654958.114740
Account #7966380955913694 balance: 2106728.357940
